domain_family,instantiation,detector_family,config_id,split_id,unit_scope,n_control_units_cal,n_event_units_cal,selection_rank,selected_flag,param_json,notes,fp_cal,accepted,acceptance_reason,n_control_alarm_units,n_event_alarm_units,fp_grid_step,near_accept_flag,distance_to_band,median_lead_cal,iqr_lead_cal_low,iqr_lead_cal_high
markets,volmageddon_covid_public,page_hinkley,page_hinkley__40db93d9,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""delta"": 0.2, ""k_consec"": 3, ""lambda"": 8}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,page_hinkley,page_hinkley__41ba52f0,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""delta"": 0.01, ""k_consec"": 3, ""lambda"": 12}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,page_hinkley,page_hinkley__4da93d44,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""delta"": 0.01, ""k_consec"": 3, ""lambda"": 3}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,page_hinkley,page_hinkley__4dc102e2,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""delta"": 0.02, ""k_consec"": 3, ""lambda"": 4}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,page_hinkley,page_hinkley__597f207a,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""delta"": 0.05, ""k_consec"": 1, ""lambda"": 6}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,page_hinkley,page_hinkley__5f8fe63b,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""delta"": 0.02, ""k_consec"": 1, ""lambda"": 5}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,page_hinkley,page_hinkley__69ecfaa9,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""delta"": 0.02, ""k_consec"": 1, ""lambda"": 6}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,page_hinkley,page_hinkley__69fd1855,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""delta"": 0.2, ""k_consec"": 3, ""lambda"": 10}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,page_hinkley,page_hinkley__6b89b5a9,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""delta"": 0.1, ""k_consec"": 3, ""lambda"": 6}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,page_hinkley,page_hinkley__6d27d050,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""delta"": 0.01, ""k_consec"": 3, ""lambda"": 10}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,page_hinkley,page_hinkley__6eb097d8,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""delta"": 0.05, ""k_consec"": 3, ""lambda"": 5}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,page_hinkley,page_hinkley__72e425ae,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""delta"": 0.1, ""k_consec"": 3, ""lambda"": 10}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,page_hinkley,page_hinkley__7772557e,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""delta"": 0.1, ""k_consec"": 3, ""lambda"": 8}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,page_hinkley,page_hinkley__7880e25c,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""delta"": 0.01, ""k_consec"": 3, ""lambda"": 5}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,page_hinkley,page_hinkley__7aee7c29,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""delta"": 0.01, ""k_consec"": 3, ""lambda"": 4}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,page_hinkley,page_hinkley__7bdce23d,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""delta"": 0.2, ""k_consec"": 1, ""lambda"": 12}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,page_hinkley,page_hinkley__7ed7a8c5,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""delta"": 0.01, ""k_consec"": 1, ""lambda"": 12}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,page_hinkley,page_hinkley__7f0db727,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""delta"": 0.2, ""k_consec"": 3, ""lambda"": 3}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,page_hinkley,page_hinkley__800d05f4,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""delta"": 0.05, ""k_consec"": 3, ""lambda"": 3}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,page_hinkley,page_hinkley__86f9556b,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""delta"": 0.1, ""k_consec"": 3, ""lambda"": 12}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,page_hinkley,page_hinkley__889dad7b,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""delta"": 0.01, ""k_consec"": 1, ""lambda"": 8}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,page_hinkley,page_hinkley__89e383c7,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""delta"": 0.05, ""k_consec"": 1, ""lambda"": 4}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,page_hinkley,page_hinkley__8b79ed9f,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""delta"": 0.1, ""k_consec"": 1, ""lambda"": 12}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,page_hinkley,page_hinkley__8b7def79,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""delta"": 0.05, ""k_consec"": 3, ""lambda"": 8}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,page_hinkley,page_hinkley__8cc6fcf5,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""delta"": 0.1, ""k_consec"": 3, ""lambda"": 5}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,page_hinkley,page_hinkley__8fc6f8b9,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""delta"": 0.2, ""k_consec"": 3, ""lambda"": 4}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,page_hinkley,page_hinkley__91777d59,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""delta"": 0.02, ""k_consec"": 1, ""lambda"": 10}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,page_hinkley,page_hinkley__9d25a447,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""delta"": 0.02, ""k_consec"": 3, ""lambda"": 8}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,page_hinkley,page_hinkley__a22397c4,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""delta"": 0.05, ""k_consec"": 3, ""lambda"": 6}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,page_hinkley,page_hinkley__a95b1983,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""delta"": 0.2, ""k_consec"": 1, ""lambda"": 5}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,page_hinkley,page_hinkley__ab928339,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""delta"": 0.05, ""k_consec"": 1, ""lambda"": 3}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,page_hinkley,page_hinkley__abfa1bcf,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""delta"": 0.02, ""k_consec"": 3, ""lambda"": 3}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,page_hinkley,page_hinkley__adb81880,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""delta"": 0.01, ""k_consec"": 1, ""lambda"": 3}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,page_hinkley,page_hinkley__af2fc166,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""delta"": 0.01, ""k_consec"": 1, ""lambda"": 5}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,page_hinkley,page_hinkley__b3676287,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""delta"": 0.05, ""k_consec"": 1, ""lambda"": 12}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,page_hinkley,page_hinkley__b6e7ea53,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""delta"": 0.02, ""k_consec"": 1, ""lambda"": 8}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,page_hinkley,page_hinkley__b8480487,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""delta"": 0.2, ""k_consec"": 1, ""lambda"": 3}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,page_hinkley,page_hinkley__bb2bcbc7,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""delta"": 0.2, ""k_consec"": 3, ""lambda"": 12}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,page_hinkley,page_hinkley__bbd046fc,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""delta"": 0.2, ""k_consec"": 1, ""lambda"": 10}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,page_hinkley,page_hinkley__bc56cdde,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""delta"": 0.1, ""k_consec"": 1, ""lambda"": 5}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,page_hinkley,page_hinkley__c1594b31,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""delta"": 0.01, ""k_consec"": 3, ""lambda"": 6}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,page_hinkley,page_hinkley__c1fcf8e1,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""delta"": 0.02, ""k_consec"": 1, ""lambda"": 3}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,page_hinkley,page_hinkley__c2a282d9,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""delta"": 0.1, ""k_consec"": 1, ""lambda"": 3}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,page_hinkley,page_hinkley__c3f04fc7,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""delta"": 0.2, ""k_consec"": 1, ""lambda"": 4}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,page_hinkley,page_hinkley__c6a269fd,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""delta"": 0.01, ""k_consec"": 1, ""lambda"": 6}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,page_hinkley,page_hinkley__d21a005a,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""delta"": 0.05, ""k_consec"": 3, ""lambda"": 4}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,page_hinkley,page_hinkley__de887c0b,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""delta"": 0.05, ""k_consec"": 3, ""lambda"": 12}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,page_hinkley,page_hinkley__e7717fce,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""delta"": 0.02, ""k_consec"": 3, ""lambda"": 5}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,page_hinkley,page_hinkley__ed6ab48d,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""delta"": 0.2, ""k_consec"": 3, ""lambda"": 6}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,page_hinkley,page_hinkley__fa722889,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""delta"": 0.1, ""k_consec"": 1, ""lambda"": 6}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,page_hinkley,page_hinkley__fb413a51,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""delta"": 0.01, ""k_consec"": 3, ""lambda"": 8}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,page_hinkley,page_hinkley__fdc4da56,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""delta"": 0.1, ""k_consec"": 3, ""lambda"": 4}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,permutation_entropy,permutation_entropy__00e7812a,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""W_H"": 32, ""d"": 3, ""k_consec"": 10, ""tau"": 1, ""threshold_quantile"": 0.975}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,permutation_entropy,permutation_entropy__09be43dc,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""W_H"": 32, ""d"": 5, ""k_consec"": 10, ""tau"": 2, ""threshold_quantile"": 0.975}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,permutation_entropy,permutation_entropy__0b996509,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""W_H"": 32, ""d"": 3, ""k_consec"": 1, ""tau"": 2, ""threshold_quantile"": 0.9}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,permutation_entropy,permutation_entropy__0cde49b3,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""W_H"": 32, ""d"": 4, ""k_consec"": 5, ""tau"": 1, ""threshold_quantile"": 0.95}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,permutation_entropy,permutation_entropy__0f531df8,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""W_H"": 32, ""d"": 4, ""k_consec"": 3, ""tau"": 1, ""threshold_quantile"": 0.9}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,permutation_entropy,permutation_entropy__110839c8,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""W_H"": 32, ""d"": 4, ""k_consec"": 5, ""tau"": 1, ""threshold_quantile"": 0.9}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,permutation_entropy,permutation_entropy__12a94f1c,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""W_H"": 32, ""d"": 4, ""k_consec"": 10, ""tau"": 1, ""threshold_quantile"": 0.99}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
markets,volmageddon_covid_public,permutation_entropy,permutation_entropy__13d2805b,markets_grouped_leave_one_unit_out_aggregate,unit_id,6,2,,0,"{""W_H"": 64, ""d"": 3, ""k_consec"": 5, ""tau"": 2, ""threshold_quantile"": 0.9}","input_csv present: results/rendered/comparators/markets_comparator_input_v1.csv; unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,0,"unreachable_fp_band:n_control_units=6;acceptance_band=[0.03, 0.07]",,,0.16666666666666666,0,,,,
